"2022-03-11 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-03-10 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-03-09 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-03-08 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-03-07 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-03-06 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-03-05 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-03-04 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-03-03 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-03-02 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"2022-03-01 00:00:00",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
